27656,15366,מועצה אזורית שער הנגב, רחוב:232  עיר: שער הנגב רציף:   קומה:  ,31.513999938964844,34.596900939941406,0,0,431
27660,15371,צומת שער הנגב, רחוב:232  עיר: שער הנגב רציף:   קומה:  ,31.50790023803711,34.58760070800781,0,0,431
27661,15372, מכללת ספיר לכיוון באר שבע, רחוב:232  עיר: שער הנגב רציף:   קומה:  ,31.51020050048828,34.593101501464844,0,0,431
27663,15374,מועצה אזורית שער הנגב, רחוב:232  עיר: שער הנגב רציף:   קומה:  ,31.514999389648438,34.59769821166992,0,0,431
27813,15542,שדרות טוביהו/הגאונים, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.2544002532959,34.76139831542969,0,0,410
27814,15543,שד.טוביהו-קאנטרי קלאב, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.25629997253418,34.75910186767578,0,0,410
27815,15544,בי''ס נאות לון, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.2539005279541,34.762298583984375,0,0,410
27816,15545,מנחת שדה תימן, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.28580093383789,34.726200103759766,0,0,421
27817,15546,צומת מחנה שדה תימן, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.296199798583984,34.713600158691406,0,0,422
27818,15547,מנחת שדה תימן, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.28660011291504,34.725799560546875,0,0,421
27819,15548,שד.טוביהו/שד.יגאל ידין, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.251699447631836,34.770999908447266,0,0,410
27820,15549,שדרות טוביהו/קניון, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.250900268554688,34.77360153198242,0,0,410
27822,15551,שדרות טוביהו/דרך מצדה, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.252399444580078,34.769500732421875,0,0,410
27823,15552,שדרות טוביהו/שאול המלך, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.253400802612305,34.765499114990234,0,0,410
27824,15553,צומת עולים, רחוב:25  עיר: באר שבע רציף:   קומה:  ,31.265600204467773,34.74420166015625,0,0,410
27825,15554,שדרות טוביהו/אצל, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.257600784301758,34.75849914550781,0,0,410
27826,15555,צומת עולים/מחנה חימוש, רחוב:25  עיר: באר שבע רציף:   קומה:  ,31.266399383544922,34.74330139160156,0,0,410
27827,15556,שדרות טוביהו/מוטה גור, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.262800216674805,34.74919891357422,0,0,410
27830,15561,שדרות טוביהו/שכונה ה, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.24720001220703,34.77880096435547,0,0,410
27831,15562,נאות מדבר, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.246700286865234,34.77939987182617,0,0,410
27833,15564,צומת הטייסים-משטרה, רחוב:שדרות דוד טוביהו  עיר: באר שבע רציף:   ,31.246599197387695,34.78239822387695,0,0,410
27834,15565,צומת מחנה שדה תימן, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.297399520874023,34.71289825439453,0,0,422
27835,15566,בי''ס אשל הנשיא, רחוב:25  עיר: מרחבים רציף:   קומה:  ,31.32550048828125,34.70249938964844,0,0,422
27836,15567,צומת תדהר, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.377899169921875,34.617698669433594,0,0,422
27837,15568,שרשרת, רחוב:25  עיר: שדות נגב רציף:   קומה:  ,31.408100128173828,34.61149978637695,0,0,431
27838,15569,צומת שיבולים, רחוב:25  עיר: מרחבים רציף:   קומה:  ,31.402299880981445,34.612998962402344,0,0,431
27839,15570,צומת הגדי, רחוב:25  עיר: שדות נגב רציף:   קומה:  ,31.417299270629883,34.60660171508789,0,0,431
27841,15572,צומת נתיבות, רחוב:34  עיר: שדות נגב רציף:   קומה:  ,31.430200576782227,34.59989929199219,0,0,431
27842,15573,מ.נתיבות, רחוב:25  עיר: שדות נגב רציף:   קומה:  ,31.424299240112305,34.60179901123047,0,0,431
27844,15575,צומת תדהר, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.37649917602539,34.617801666259766,0,0,422
27845,15576,עוף הנגב, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.35449981689453,34.63460159301758,0,0,422
27846,15577,צומת גילת מזרח, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.332300186157227,34.66170120239258,0,0,422
27847,15578,צומת גילת/25, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.33300018310547,34.660701751708984,0,0,422
27848,15579,צומת תפרח מערב, רחוב:25  עיר: בני שמעון רציף:   קומה:  ,31.33169937133789,34.66600036621094,0,0,422
